domain_label,l1_code,l1_name,ymyl,model_key,model_label,batch_size,focus_keyword,monthly_total,title_ko,search_intent,topic_angle,description
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,증권앱,990,증권 앱 비교와 전망,compare,issue,증권 앱을 비교하고 전망을 분석한다.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,퇴사후실업급여,990,퇴사 후 실업 급여 전망과 분석,info,issue,퇴사 후 실업 급여의 전망과 분석을 통해 투자자를 안내한다.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,퇴직연금수익률,990,퇴직 연금 수익률 전망과 비교 분석,compare,tip,퇴직 연금 수익률을 비교하고 전망을 분석한다.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,한국주식거래소,990,한국 주식 거래소 전망과 분석,info,issue,한국 주식 거래소의 전망과 분석을 통해 투자자를 안내한다.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,고령자계속고용장려금,980,고령자 계속 고용 장려금 전망과 주요 혜택,info,tip,고령자 계속 고용 장려금의 혜택과 전망을 알아보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,근로내용확인신고,980,"근로내용 확인 신고: 어떻게 하며, 어떤 내용을 신고해야 할까요?",howto,start,근로내용 확인 신고의 절차와 방법을 알려드립니다.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,금융변호사,980,금융 변호사: 전문가의 역할과 중요성,info,issue,금융 변호사의 역할과 중요성을 알아보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,메타버스관련주,980,메타버스 관련 주식: 현재 전망과 투자 포인트,info,compare,메타버스 관련 주식의 현재 전망과 투자 포인트를 비교해 보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,저평가주식,980,저평가 주식: 전망과 투자 전략,info,tip,저평가 주식의 전망과 투자 전략을 알아보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,고배당주식,970,고배당 주식: 전망과 투자 포인트,info,compare,고배당 주식의 현재 전망과 투자 포인트를 비교해 보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,뿌리기업,970,뿌리기업: 성장 전망과 투자 포인트,info,tip,뿌리기업의 성장 전망과 투자 포인트를 알아보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,서울신축아파트,970,서울 신축 아파트: 가격 전망과 투자 포인트,info,compare,서울 신축 아파트의 가격 전망과 투자 포인트를 비교해 보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,연금저축이벤트,970,연금 저축 이벤트: 혜택과 전망,info,tip,연금 저축 이벤트의 혜택과 전망을 알아보세요.
finance,02,금융·재테크,True,8b,Groq Llama 3.1 8B,10,연말정산세액공제,970,연말 정산 세액 공제: 방법과 혜택,howto,start,연말 정산 세액 공제의 방법과 혜택을 알려드립니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,삼성전자주가,35907700,"삼성전자주가 흐름 분석, 투자자가 주목해야 할 핵심 변수",info,issue,최근 삼성전자주가 변동 요인과 시장의 주요 분석 포인트들을 정리합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,환율,22361600,환율 변동이 경제에 미치는 영향과 이해하기 쉬운 기초 상식,info,start,환율의 개념과 경제 전반에 끼치는 영향력을 알기 쉽게 설명합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,금시세,4941100,금시세 변화와 안전자산으로서의 가치 분석,info,issue,최근 금시세 추이를 살펴보고 안전자산 투자 시 고려할 사항을 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,미국증시,4787800,미국증시 주요 지표 읽는 법과 투자 전략 세우기,howto,howto,미국증시를 파악하기 위해 반드시 확인해야 할 지표와 분석 방법을 안내합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,달러환율,4566200,달러환율 추이와 환테크를 위한 기초적인 이해,info,tip,달러환율의 변화 원인을 분석하고 환테크를 시작하려는 분들을 위한 정보를 제공합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,코스피지수,4213100,코스피지수란 무엇인가? 시장 흐름을 읽는 지표 해석법,info,start,코스피지수의 의미와 시장 상황을 파악하는 기초 지표 해석 방법을 다룹니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,나스닥선물,3699300,나스닥선물 지표로 예측하는 다음 날 증시 방향성,info,tip,나스닥선물 지수가 실제 증시에 어떤 영향을 주는지 분석하는 방법을 소개합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,미국환율,3160300,미국환율 변화가 해외 주식 투자에 미치는 영향 분석,info,issue,미국환율 변동이 투자 수익률에 어떤 영향을 주는지 분석 포인트를 짚어봅니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,나스닥,2272000,나스닥 시장의 주요 특징과 투자 시 확인해야 할 사항,info,start,기술주 중심의 나스닥 시장을 이해하고 투자 시 유의할 점을 설명합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,검색상위종목,2216300,검색상위종목 분석을 통해 보는 현재 시장의 관심사,info,issue,검색상위종목 데이터를 통해 현재 투자자들이 주목하는 시장 트렌드를 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,국제유가,2208800,국제유가 변동이 물가와 경제에 미치는 파급 효과,info,issue,국제유가 상승과 하락이 실물 경제와 투자 시장에 주는 영향을 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,코스닥,1760600,코스닥 시장의 특징과 투자 전 체크리스트,checklist,tip,코스닥 시장의 변동성을 이해하고 투자 전 반드시 확인해야 할 체크리스트를 제공합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,삼성전자주식,1412900,삼성전자주식 보유자가 알아야 할 기업 실적과 전망,info,issue,삼성전자주식 투자와 관련하여 기업의 최신 실적과 향후 전망을 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,국제금시세,1370900,국제금시세 결정 요인과 글로벌 경제 상황 분석,info,issue,국제금시세가 움직이는 원리와 글로벌 경제 지표와의 상관관계를 설명합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,원달러환율,1349800,원달러환율 변동성 대응을 위한 기초 지식과 분석,info,tip,원달러환율의 흐름을 파악하고 경제 변화에 대응하는 기초 지식을 전달합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,주식시세,1293600,주식시세 확인하는 법과 차트 분석의 기초,howto,howto,주식시세를 조회하고 기본적인 차트 흐름을 읽는 방법을 안내합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,엔화,1207400,엔화 가치 변동과 일본 경제 흐름에 대한 분석,info,issue,최근 엔화 가치 변화의 원인을 분석하고 일본 경제의 주요 흐름을 짚어봅니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,주가지수,1150200,주가지수란? 초보자를 위한 시장 지표 보는 법,info,start,주가지수의 개념을 정의하고 시장 상황을 파악하는 기초 지표 활용법을 다룹니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,증시,1099600,증시 흐름을 파악하기 위한 주요 경제 뉴스 읽는 법,howto,tip,증시 상황을 이해하기 위해 매일 챙겨봐야 할 경제 뉴스와 지표를 소개합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,카카오주가,1083800,카카오주가 최근 이슈와 기업의 사업 방향성 분석,info,issue,카카오주가의 변동 요인과 기업의 현재 사업 전략을 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,엔비디아주가,949700,엔비디아주가 움직임으로 보는 AI 산업의 현재와 전망,info,issue,엔비디아주가를 통해 AI 반도체 산업의 흐름과 향후 전망을 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,다우지수,862300,다우지수 구성과 미국 경제를 읽는 방법,info,start,다우지수의 구성 종목과 이것이 미국 경제에 갖는 의미를 설명합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,테슬라주가,854700,테슬라주가 변동성 분석과 전기차 시장의 주요 이슈,info,issue,테슬라주가에 영향을 주는 주요 이슈와 전기차 시장의 흐름을 정리합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,유럽증시,836000,유럽증시 주요 지표와 글로벌 경제에 미치는 영향,info,issue,유럽증시의 흐름을 파악하고 이것이 글로벌 경제에 어떤 영향을 주는지 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,나스닥종합,800000,"나스닥종합 지수 이해하기, 시장을 읽는 핵심 포인트",info,start,나스닥종합 지수의 구성과 시장 분석 시 참고해야 할 핵심 포인트를 정리합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,로컬크리에이터,990,로컬크리에이터 지원사업 자격 요건과 사업계획서 작성 팁,howto,start,지역 가치를 창출하는 로컬크리에이터의 정의와 정부 지원사업 신청을 위한 준비 과정을 안내합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,모바일카드,990,실물 없는 모바일카드 발급 방법과 주요 혜택 비교,compare,tip,지갑 없이 결제하는 모바일카드의 종류별 특징과 스마트한 사용법을 비교 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,미국주식거래방법,990,초보자를 위한 미국주식거래방법 및 계좌 개설부터 매매까지,howto,howto,"미국 주식 투자를 시작하려는 분들을 위해 증권사 선택부터 환전, 주문 방식까지 상세히 설명합니다."
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,미국주식전망,990,하반기 미국주식전망과 투자자가 주목해야 할 매크로 지표,info,issue,미국 시장의 주요 경제 지표를 통해 향후 주식 시장의 흐름과 투자 시 고려할 점을 분석합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,보험사종류,990,보험사종류별 특징과 나에게 맞는 보험 선택 기준 정리,compare,compare,생명보험사와 손해보험사의 차이점을 이해하고 개인의 상황에 맞는 보험 설계 가이드를 제공합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,스마트폰부업,990,시간과 장소 제약 없는 스마트폰부업 현실적인 방법과 주의사항,info,tip,스마트폰으로 할 수 있는 다양한 부업의 종류와 수익 창출을 위한 실질적인 가이드를 다룹니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,신용보증재단대출,990,신용보증재단대출 신청 자격과 소상공인을 위한 보증 절차,howto,howto,소상공인이 자금을 융통할 때 활용하는 신용보증재단대출의 신청 방법과 필요 서류를 정리합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,알뜰폰KT,990,알뜰폰KT 통신사 선택 시 고려할 요금제 비교와 장단점,compare,compare,KT 망을 사용하는 알뜰폰 사업자들의 요금제 특징을 비교하여 합리적인 통신비 절약 방법을 제시합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,임대소득신고,990,주택 임대소득신고 대상 확인과 종합소득세 신고 방법,howto,tip,임대 사업자가 반드시 알아야 할 소득 신고 기준과 세금 계산 시 주의사항을 설명합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,정부대환대출,990,고금리 부담 덜어주는 정부대환대출 종류와 신청 조건,info,tip,이자 부담을 낮출 수 있는 정부 지원 대환대출 프로그램의 자격 요건과 활용법을 안내합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,주식잘하는법,990,"주식잘하는법, 수익률보다 중요한 리스크 관리와 원칙 세우기",info,tip,투자의 기본기를 다지고 장기적으로 성공하기 위한 주식 투자 마인드와 분석 습관을 제안합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,증권앱,990,사용자 편의성 중심의 증권앱 추천 및 기능 비교 분석,compare,review,주식 초보자와 숙련자를 위한 주요 증권사 앱의 인터페이스와 수수료 혜택을 비교합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,퇴사후실업급여,990,퇴사후실업급여 신청 자격과 수급 기간 확인하는 법,howto,howto,직장을 그만둔 후 실업급여를 받기 위한 필수 요건과 신청 절차를 단계별로 정리합니다.
finance,02,금융·재테크,True,gemini,Gemini Flash Lite,25,퇴직연금수익률,990,내 퇴직연금수익률 높이는 운용 전략과 상품 변경 팁,info,tip,방치하기 쉬운 퇴직연금의 수익률을 점검하고 포트폴리오를 재구성하는 방법을 안내합니다.
