l1_code,l1_name,rank,candidate_keyword,norm_stem,monthly_pc,monthly_mobile,monthly_total,comp_idx,depth,source_seed,is_new,note
09,맛집·카페,170,돈까스,돈까스,10700,151600,162300,중간,1,09-jeju-food|09-ulsan-food|09-sejong-food|09-chungbuk-food|09-chungnam-food,Y,
07,IT·테크,171,노래방,노래방,3050,157800,160850,높음,1,07-mouse-recommend|07-ssd-recommend|07-smartwatch|07-portable-battery|07-bluetooth-speaker,Y,
02,금융·재테크,172,종합소득세환급,종합소득세환급,19900,140400,160300,높음,1,02-inheritance-donation|02-unemployment-benefits|02-youth-jump-account|02-gov-support-money|02-small-business-support,Y,
03,건강·다이어트,173,마사지,마사지,11700,148600,160300,높음,1,03-stretching|03-protein-diet|03-intermittent-fasting|03-low-sodium-diet|03-blood-sugar-management,Y,
09,맛집·카페,174,부산가볼만한곳,부산가볼만한곳,18500,141800,160300,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
02,금융·재테크,175,SK이터닉스주가,SK이터닉스주가,15200,145000,160200,중간,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
09,맛집·카페,176,대전맛집,대전맛집,20000,139800,159800,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,
09,맛집·카페,177,제육볶음레시피,제육볶음레시피,6590,152300,158890,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,
14,아웃도어,178,양산,양산,24300,133500,157800,높음,1,14-hiking-shoes|14-backpack-recommendation|14-hiking-stick|14-camping-chair|14-camping-table,Y,
05,스포츠,179,동행복권홈페이지,동행복권홈페이지,16300,141100,157400,낮음,1,05-world-cup|05-k-league|05-kbo-league|05-mlb-info|05-nba-info,Y,
11,여행,180,키즈카페,키즈카페,4940,151400,156340,높음,1,11-airport-guide|11-duty-free-shopping|11-family-trip|11-solo-travel|11-couple-trip,Y,
02,금융·재테크,181,나스닥선물실시간,나스닥선물실시간,13600,142000,155600,중간,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
09,맛집·카페,182,강릉맛집,강릉맛집,18400,136500,154900,높음,1,09-japanese-food|09-chinese-food|09-western-food|09-meat-food|09-seafood-food,Y,
02,금융·재테크,183,애플주가,애플주가,15500,138900,154400,중간,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
02,금융·재테크,184,엔비디아실적발표,엔비디아실적발표,22200,132000,154200,중간,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
18,게임,185,발로란트,발로란트,76600,76200,152800,중간,1,18-game-guides|18-game-news|18-gaming-gear|18-gaming-terms|18-indie-games,Y,
02,금융·재테크,186,현대위아주가,현대위아주가,3800,148800,152600,중간,1,02-stock-investment|02-real-estate-market|02-interest-rate-info|02-inflation|02-economic-policy,Y,
18,게임,187,사다리게임,사다리게임,55300,97300,152600,높음,1,extra|extra|extra|extra|extra,Y,
02,금융·재테크,188,나스닥100선물,나스닥100선물,22300,129800,152100,높음,1,02-etf-investment|02-dividend-stocks|02-tax-saving-methods|02-retirement-savings|02-irp-account,Y,
07,IT·테크,189,코인시세,코인시세,11300,140600,151900,중간,1,07-digital-trend|07-it-news|07-iot|07-blockchain|07-software-review,Y,
06,자동차,190,카니발,카니발,27000,124800,151800,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
09,맛집·카페,191,경주맛집,경주맛집,15900,135600,151500,높음,1,09-hongdae-food|09-seongsu-food|09-jamsil-food|09-itaewon-food|09-korean-food,Y,
05,스포츠,192,축구국가대표평가전,축구국가대표평가전,16100,133000,149100,낮음,1,05-baseball-analysis|05-sports-event|05-overseas-soccer|05-epl-analysis|05-champions-league-info,Y,
02,금융·재테크,193,금리,금리,37300,111700,149000,높음,1,02-financial-planning-methods|02-investment-products|02-asset-management|02-financial-news|02-economic-indicators,Y,
01,엔터·미디어,194,최신영화,최신영화,22300,125400,147700,높음,1,01-drama|01-variety-show|01-celebrity|01-music|01-movie,Y,
02,금융·재테크,195,알닷,알닷,43500,103800,147300,낮음,1,02-budget-friendly-phone|02-communication-cost-saving|02-living-cost-saving|02-exchange-rate-info|02-cryptocurrency-intro,Y,
02,금융·재테크,196,국채금리,국채금리,31200,116000,147200,중간,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
09,맛집·카페,197,초밥,초밥,11600,135200,146800,높음,1,09-university-food|09-station-food|09-lunch-food|09-evening-food|09-value-for-money-food,Y,
04,패션,198,핫핑,핫핑,35900,109600,145500,높음,1,04-date-night-outfit|04-casual-outfit|04-street-fashion|04-vintage-fashion|04-plus-size-fashion,Y,
18,게임,199,리그오브레전드,리그오브레전드,109500,35900,145400,낮음,1,extra|extra|extra|extra|extra,Y,
03,건강·다이어트,200,멜라토닌,멜라토닌,17300,124800,142100,중간,1,03-diet-meal-plan|03-exercise-routine|03-supplement-guide|03-disease-prevention|03-sleep-health,Y,
11,여행,201,경주가볼만한곳,경주가볼만한곳,13700,128100,141800,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,
09,맛집·카페,202,고봉민김밥,고봉민김밥,8280,132900,141180,낮음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,
01,엔터·미디어,203,비만도계산기,비만도계산기,9240,130500,139740,중간,1,01-celeb-diet|01-celeb-wedding|01-mc,Y,
11,여행,204,여행자보험,여행자보험,35400,104100,139500,높음,1,11-travel-essentials|11-travel-itinerary|11-accommodation-recommendations|11-travel-tips|11-travel-diaries,Y,
09,맛집·카페,205,닭갈비,닭갈비,8130,130400,138530,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,
02,금융·재테크,206,오늘의주식시세,오늘의주식시세,1710,135900,137610,높음,1,02-etf-investment|02-dividend-stocks|02-tax-saving-methods|02-retirement-savings|02-irp-account,Y,
02,금융·재테크,207,금1돈시세,금1돈시세,14500,123000,137500,높음,1,02-financial-planning-methods|02-investment-products|02-asset-management|02-financial-news|02-economic-indicators,Y,
11,여행,208,강릉가볼만한곳,강릉가볼만한곳,15100,121900,137000,높음,1,11-domestic-travel|11-overseas-travel|11-travel-photography|11-travel-safety|11-jeju-trip,Y,
01,엔터·미디어,209,웹하드,웹하드,125500,10700,136200,중간,1,01-style|01-interview|01-broadcast|01-fandom|01-event,Y,
09,맛집·카페,210,감자탕,감자탕,6720,128500,135220,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,
06,자동차,211,렉서스,렉서스,34700,100200,134900,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
09,맛집·카페,212,서울가볼만한곳,서울가볼만한곳,14700,117400,132100,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
14,아웃도어,213,자연휴양림,자연휴양림,35600,95100,130700,높음,1,14-trekking|14-water-play-camping|14-solo-camping|14-wild-camping|14-glamping,Y,
18,게임,214,롤,롤,85000,44300,129300,중간,1,18-game-guides|18-game-news|18-gaming-gear|18-gaming-terms|18-indie-games,Y,
11,여행,215,푸꾸옥,푸꾸옥,22700,106500,129200,높음,1,11-japan-trip|11-thailand-trip|11-vietnam-trip|11-taiwan-trip|11-europe-trip,Y,
06,자동차,216,쏘렌토하이브리드,쏘렌토하이브리드,19600,109000,128600,높음,1,06-suv-guide|06-lightweight-car-guide|06-import-car-guide|06-hybrid-car|06-beginner-driving,Y,
09,맛집·카페,217,내주변맛집,내주변맛집,3030,125500,128530,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,
18,게임,218,롤전적검색OP,롤전적검색OP,17800,109800,127600,낮음,1,18-mobile-games|18-pc-games|18-retro-games|18-steam-platform|extra,Y,
01,엔터·미디어,219,드라마추천,드라마추천,21000,106500,127500,중간,1,01-drama|01-variety-show|01-celebrity|01-music|01-movie,Y,
02,금융·재테크,220,LG화학주가,LG화학주가,5610,121200,126810,중간,1,02-deposit-interest-rate|02-consumption-habits|02-household-book-keeping|02-us-stocks|02-kr-stocks,Y,
04,패션,221,캔마트,캔마트,31600,94900,126500,높음,1,04-date-night-outfit|04-casual-outfit|04-street-fashion|04-vintage-fashion|04-plus-size-fashion,Y,
18,게임,222,피파4,피파4,50100,76300,126400,낮음,1,extra|extra|extra,Y,
18,게임,223,마인크래프트,마인크래프트,60800,65000,125800,높음,1,extra|extra|extra|extra|extra,Y,
11,여행,224,찜질방,찜질방,4770,121000,125770,높음,1,11-day-trip|11-train-trip|11-hotel-vacation|11-layover-airport|11-travel-insurance,Y,
06,자동차,225,자동차보험,자동차보험,37000,88400,125400,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
09,맛집·카페,226,여수가볼만한곳,여수가볼만한곳,12700,112500,125200,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,
01,엔터·미디어,227,노래가사검색,노래가사검색,8940,115900,124840,중간,1,01-drama|01-variety-show|01-celebrity|01-music|01-movie,Y,
02,금융·재테크,228,SOXL주가,SOXL주가,10400,113700,124100,중간,1,02-etf-investment|02-dividend-stocks|02-tax-saving-methods|02-retirement-savings|02-irp-account,Y,
03,건강·다이어트,229,삼계탕,삼계탕,10400,113500,123900,높음,1,03-weight-management|03-fitness|03-healthy-diet|03-post-workout-recovery|03-mental-wellness,Y,
05,스포츠,230,하이록스,하이록스,23500,99900,123400,중간,1,05-basketball-analysis|05-volleyball-league|05-martial-arts|05-ufc|05-sports-injury,Y,
06,자동차,231,투싼,투싼,25500,96900,122400,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
02,금융·재테크,232,저축은행예금,저축은행예금,28000,94100,122100,낮음,1,02-stock-investment|02-real-estate-market|02-interest-rate-info|02-inflation|02-economic-policy,Y,
02,금융·재테크,233,마이크로소프트주가,마이크로소프트주가,15000,106700,121700,중간,1,02-stock-investment|02-real-estate-market|02-interest-rate-info|02-inflation|02-economic-policy,Y,
09,맛집·카페,234,강남맛집,강남맛집,34000,87700,121700,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
06,자동차,235,보조배터리,보조배터리,31500,89700,121200,중간,1,06-car-dashcam|06-car-navigation|06-car-wash|06-parking-tips|06-fuel-efficiency,Y,
02,금융·재테크,236,실업급여조건,실업급여조건,23800,97100,120900,높음,1,02-inheritance-donation|02-unemployment-benefits|02-youth-jump-account|02-gov-support-money|02-small-business-support,Y,
09,맛집·카페,237,쌀국수,쌀국수,10000,110800,120800,높음,1,09-waiting-food|09-local-food|09-takeout-food|09-naengmyeon-food|09-kalguksu-food,Y,
18,게임,238,던파,던파,99400,21300,120700,낮음,1,extra|extra|extra,Y,
04,패션,239,안나앤플러스,안나앤플러스,26700,93500,120200,높음,1,04-date-night-outfit|04-casual-outfit|04-street-fashion|04-vintage-fashion|04-plus-size-fashion,Y,
09,맛집·카페,240,내근처맛집,내근처맛집,2770,117200,119970,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
06,자동차,241,BMW5시리즈,BMW5시리즈,16800,102800,119600,높음,1,06-new-car-review|06-used-car-buying|06-ev-guide|06-car-maintenance|06-car-insurance,Y,
02,금융·재테크,242,24K금값,24K금값,3670,115900,119570,높음,1,02-financial-planning-methods|02-investment-products|02-asset-management|02-financial-news|02-economic-indicators,Y,
05,스포츠,243,슬리퍼,슬리퍼,23700,95700,119400,높음,1,05-soccer-goods|05-baseball-goods|05-sneaker-review|05-sports-travel|05-korea-soccer,Y,
11,여행,244,부산역,부산역,15700,103600,119300,높음,1,11-day-trip|11-train-trip|11-hotel-vacation|11-layover-airport|11-travel-insurance,Y,
09,맛집·카페,245,음식점,음식점,11800,106100,117900,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
02,금융·재테크,246,종합소득세환급일,종합소득세환급일,19000,98300,117300,높음,1,02-stock-investment|02-real-estate-market|02-interest-rate-info|02-inflation|02-economic-policy,Y,
09,맛집·카페,247,속초가볼만한곳,속초가볼만한곳,12100,105100,117200,높음,1,09-incheon-food|09-handmade-coffee|09-gwangju-food|09-partyroom-cafe|09-gangwon-food,Y,
05,스포츠,248,로또번호,로또번호,10800,106100,116900,높음,1,05-world-cup|05-k-league|05-kbo-league|05-mlb-info|05-nba-info,Y,
09,맛집·카페,249,홍대맛집,홍대맛집,13200,102600,115800,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
02,금융·재테크,250,오늘주식시장,오늘주식시장,4350,110100,114450,높음,1,02-stock-investment|02-real-estate-market|02-interest-rate-info|02-inflation|02-economic-policy,Y,
09,맛집·카페,251,횟집,횟집,4370,110000,114370,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
09,맛집·카페,252,대전가볼만한곳,대전가볼만한곳,11600,102600,114200,높음,1,09-solo-food|09-daegu-food|09-brunch-cafe|09-daejeon-food|09-night-view-food,Y,
13,반려동물,253,동물병원,동물병원,5300,108900,114200,높음,1,13-dog-training|13-cat-food|13-pet-insurance|13-pet-hospital|13-pet-product-review,Y,
09,맛집·카페,254,저녁메뉴추천,저녁메뉴추천,17700,96100,113800,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
09,맛집·카페,255,족발,족발,7910,105800,113710,높음,1,09-mokdong-food|09-sangam-food|09-yeouido-food|09-pangyo-food|09-ilsan-food,Y,
09,맛집·카페,256,광안리맛집,광안리맛집,10800,102600,113400,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
05,스포츠,257,해외야구경기일정,해외야구경기일정,9580,103800,113380,중간,1,05-sports-news|05-soccer-analysis|05-baseball-info|05-international-sports|05-player-profile,Y,
05,스포츠,258,프로토,프로토,30400,82800,113200,중간,1,05-sports-news|05-soccer-analysis|05-baseball-info|05-international-sports|05-player-profile,Y,
09,맛집·카페,259,해운대맛집,해운대맛집,11300,101900,113200,높음,1,09-seoul-food|09-cafe-recommend|09-busan-food|09-date-course|09-gyeonggi-food,Y,
09,맛집·카페,260,성수맛집,성수맛집,12500,100600,113100,높음,1,09-jeonbuk-food|09-jeonnam-food|09-gyeongbuk-food|09-gyeongnam-food|09-gangnam-food,Y,
01,엔터·미디어,261,연극,연극,27000,85500,112500,높음,1,01-k-pop|01-ott-recommend|01-webtoon-recommend|01-music-chart|01-concert-info,Y,
02,금융·재테크,262,ETF투자방법,ETF투자방법,17400,94500,111900,높음,1,02-stock-investment|02-real-estate-market|02-interest-rate-info|02-inflation|02-economic-policy,Y,
01,엔터·미디어,263,방송편성표,방송편성표,14000,97800,111800,중간,1,01-style|01-interview|01-broadcast|01-fandom|01-event,Y,
02,금융·재테크,264,실업급여계산기,실업급여계산기,28200,83600,111800,낮음,1,02-inheritance-donation|02-unemployment-benefits|02-youth-jump-account|02-gov-support-money|02-small-business-support,Y,
