l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,topic_angle,seo_format
01-life-review-꾸준히-하는-연말월간-리뷰-습관-13,01-life-review,01,with-friend-13,꾸준히 하는 연말·월간 리뷰 습관,"꾸준히 하는 연말·월간 리뷰 습관, 알아두면 충분할까?",social,ask
01-life-review-계절-바뀔-때-연말월간-리뷰-변화-14,01-life-review,01,first-step-14,계절 바뀔 때 연말·월간 리뷰 변화,"계절 바뀔 때 연말·월간 리뷰 변화, 시작 가이드",start,summary
01-life-review-퇴사-후-연말월간-리뷰-리셋-15,01-life-review,01,light-habit-15,퇴사 후 연말·월간 리뷰 리셋,"퇴사 후 연말·월간 리뷰 리셋 vs 종이 노트, 어떤 것이 더 좋을까",habit,vs
01-life-review-20대-연말월간-리뷰-입문-가이드-16,01-life-review,01,compare-style-16,20대 연말·월간 리뷰 입문 가이드,20대 연말·월간 리뷰 입문 가이드 | 꿀팁 모음,choose,pipe
01-life-review-친구랑-함께하는-연말월간-리뷰-17,01-life-review,01,with-friend-17,친구랑 함께하는 연말·월간 리뷰,"친구랑 함께하는 연말·월간 리뷰, 얼마나 걸릴까?",social,ask
01-life-review-새해-연말월간-리뷰-목표-세우기-18,01-life-review,01,with-friend-18,새해 연말·월간 리뷰 목표 세우기,"새해 연말·월간 리뷰 목표 세우기 vs 메모 앱, 어떤 것이 더 좋을까",social,vs
02-habits-꾸준히-하는-습관-만들기-습관-01,02-habits,02,with-friend-01,꾸준히 하는 습관 만들기 습관,"꾸준히 하는 습관 만들기 습관, 최신 정리",social,summary
02-habits-계절-바뀔-때-습관-만들기-변화-02,02-habits,02,light-habit-02,계절 바뀔 때 습관 만들기 변화,"계절 바뀔 때 습관 만들기 변화, 핵심 총정리",habit,summary
02-habits-퇴사-후-습관-만들기-리셋-03,02-habits,02,compare-style-03,퇴사 후 습관 만들기 리셋,"퇴사 후 습관 만들기 리셋 vs 기존 습관, 어떤 것이 더 나을까",choose,vs
02-habits-20대-습관-만들기-입문-가이드-04,02-habits,02,common-mistake-04,20대 습관 만들기 입문 가이드,20대 습관 만들기 입문 가이드 | 완벽 가이드,pitfall,pipe
02-habits-친구랑-함께하는-습관-만들기-05,02-habits,02,common-mistake-05,친구랑 함께하는 습관 만들기,친구랑 함께하는 습관 만들기 | 완벽 가이드,pitfall,pipe
02-habits-새해-습관-만들기-목표-세우기-06,02-habits,02,first-step-06,새해 습관 만들기 목표 세우기,새해 습관 만들기 목표 세우기 | 시작 가이드,start,pipe
02-habits-처음-습관-만들기-전에-확인할-것-07,02-habits,02,life-change-07,처음 습관 만들기 전에 확인할 것,"처음 습관 만들기 전에 확인할 것, 최신 정리",benefit,summary
02-habits-직장인-습관-만들기-시간-관리-08,02-habits,02,with-friend-08,직장인 습관 만들기 시간 관리,직장인 습관 만들기 시간 관리 | 꿀팁 모음,social,pipe
02-habits-명절연휴-습관-만들기-준비-09,02-habits,02,life-change-09,명절·연휴 습관 만들기 준비,명절·연휴 습관 만들기 준비 | 최신 정리,benefit,pipe
02-habits-취미로-전환한-습관-만들기-10,02-habits,02,time-slot-10,취미로 전환한 습관 만들기,취미로 전환한 습관 만들기 | 완벽 가이드,routine,pipe
02-habits-30대-습관-만들기-후기-정리-11,02-habits,02,one-month-11,30대 습관 만들기 후기 정리,30대 습관 만들기 후기 정리 | 완벽 가이드,challenge,pipe
02-habits-혼자-하는-습관-만들기-장단점-12,02-habits,02,light-habit-12,혼자 하는 습관 만들기 장단점,"혼자 하는 습관 만들기 장단점, 완벽 가이드",habit,summary
02-habits-월급날-후-습관-만들기-정리-13,02-habits,02,time-slot-13,월급날 후 습관 만들기 정리,월급날 후 습관 만들기 정리 | 꿀팁 모음,routine,pipe
02-habits-부담-없이-시작하는-습관-만들기-14,02-habits,02,life-change-14,부담 없이 시작하는 습관 만들기,부담 없이 시작하는 습관 만들기 | 최신 정리,benefit,pipe
02-habits-대학생-습관-만들기-시작법-15,02-habits,02,seasonal-15,대학생 습관 만들기 시작법,대학생 습관 만들기 시작법 | 완벽 가이드,season,pipe
02-habits-이사-후-새로-시작하는-습관-만들기-16,02-habits,02,life-change-16,이사 후 새로 시작하는 습관 만들기,"이사 후 새로 시작하는 습관 만들기, 얼마나 걸릴까?",benefit,ask
02-habits-퇴근-후-10분-습관-만들기-루틴-17,02-habits,02,one-month-17,퇴근 후 10분 습관 만들기 루틴,"퇴근 후 10분 습관 만들기 루틴, 얼마나 걸릴까?",challenge,ask
02-habits-주말만-하는-습관-만들기-플랜-18,02-habits,02,compare-style-18,주말만 하는 습관 만들기 플랜,주말만 하는 습관 만들기 플랜 | 완벽 가이드,choose,pipe
02-morning-routine-이사-후-새로-시작하는-모닝-루틴-01,02-morning-routine,02,time-slot-01,이사 후 새로 시작하는 모닝 루틴,"이사 후 새로 시작하는 모닝 루틴 vs 메모 앱, 어떤 것이 더 좋을까",routine,vs
02-morning-routine-퇴근-후-10분-모닝-루틴-루틴-02,02-morning-routine,02,one-month-02,퇴근 후 10분 모닝 루틴 루틴,"퇴근 후 10분 모닝 루틴 루틴, 최신 정리",challenge,summary
02-morning-routine-주말만-하는-모닝-루틴-플랜-03,02-morning-routine,02,life-change-03,주말만 하는 모닝 루틴 플랜,"주말만 하는 모닝 루틴 플랜 vs 기존 습관, 어떤 것이 더 좋을까",benefit,vs
02-morning-routine-sns에-올리는-모닝-루틴-아이디어-04,02-morning-routine,02,one-month-04,SNS에 올리는 모닝 루틴 아이디어,"SNS에 올리는 모닝 루틴 아이디어 vs 종이 노트, 어떤 것이 더 좋을까",challenge,vs
02-morning-routine-출근-전-5분-모닝-루틴-05,02-morning-routine,02,life-change-05,출근 전 5분 모닝 루틴,"출근 전 5분 모닝 루틴, 얼마나 걸릴까?",benefit,ask
02-morning-routine-1인-가구-모닝-루틴-현실-팁-06,02-morning-routine,02,first-step-06,1인 가구 모닝 루틴 현실 팁,"1인 가구 모닝 루틴 현실 팁, 초보자 총정리",start,summary
02-morning-routine-번아웃-올-때-모닝-루틴-조절-07,02-morning-routine,02,seasonal-07,번아웃 올 때 모닝 루틴 조절,"번아웃 올 때 모닝 루틴 조절, 알아두면 충분할까?",season,ask
02-morning-routine-비-오는-날-모닝-루틴-대체-활동-08,02-morning-routine,02,with-friend-08,비 오는 날 모닝 루틴 대체 활동,"비 오는 날 모닝 루틴 대체 활동 vs 기존 습관, 어떤 것이 더 좋을까",social,vs
02-morning-routine-30일-모닝-루틴-챌린지-설계-09,02-morning-routine,02,life-change-09,30일 모닝 루틴 챌린지 설계,"30일 모닝 루틴 챌린지 설계, 알아두면 충분할까?",benefit,ask
02-morning-routine-꾸준히-하는-모닝-루틴-습관-10,02-morning-routine,02,first-step-10,꾸준히 하는 모닝 루틴 습관,꾸준히 하는 모닝 루틴 습관 | 초보자 총정리,start,pipe
02-morning-routine-계절-바뀔-때-모닝-루틴-변화-11,02-morning-routine,02,one-month-11,계절 바뀔 때 모닝 루틴 변화,계절 바뀔 때 모닝 루틴 변화 | 완벽 가이드,challenge,pipe
02-morning-routine-퇴사-후-모닝-루틴-리셋-12,02-morning-routine,02,common-mistake-12,퇴사 후 모닝 루틴 리셋,"퇴사 후 모닝 루틴 리셋, 핵심 총정리",pitfall,summary
02-morning-routine-20대-모닝-루틴-입문-가이드-13,02-morning-routine,02,common-mistake-13,20대 모닝 루틴 입문 가이드,"20대 모닝 루틴 입문 가이드, 완벽 가이드",pitfall,summary
02-morning-routine-친구랑-함께하는-모닝-루틴-14,02-morning-routine,02,solo-14,친구랑 함께하는 모닝 루틴,친구랑 함께하는 모닝 루틴 | 최신 정리,solo,pipe
02-morning-routine-새해-모닝-루틴-목표-세우기-15,02-morning-routine,02,solo-15,새해 모닝 루틴 목표 세우기,"새해 모닝 루틴 목표 세우기, 핵심 총정리",solo,summary
02-morning-routine-처음-모닝-루틴-전에-확인할-것-16,02-morning-routine,02,time-slot-16,처음 모닝 루틴 전에 확인할 것,"처음 모닝 루틴 전에 확인할 것 vs 종이 노트, 어떤 것이 더 좋을까",routine,vs
02-morning-routine-직장인-모닝-루틴-시간-관리-17,02-morning-routine,02,solo-17,직장인 모닝 루틴 시간 관리,직장인 모닝 루틴 시간 관리 | 최신 정리,solo,pipe
02-morning-routine-명절연휴-모닝-루틴-준비-18,02-morning-routine,02,one-month-18,명절·연휴 모닝 루틴 준비,명절·연휴 모닝 루틴 준비 | 꿀팁 모음,challenge,pipe
02-goals-30일-목표플래너-챌린지-설계-01,02-goals,02,compare-style-01,30일 목표·플래너 챌린지 설계,"30일 목표·플래너 챌린지 설계, 최신 정리",choose,summary
02-goals-꾸준히-하는-목표플래너-습관-02,02-goals,02,time-slot-02,꾸준히 하는 목표·플래너 습관,꾸준히 하는 목표·플래너 습관 | 완벽 가이드,routine,pipe
02-goals-계절-바뀔-때-목표플래너-변화-03,02-goals,02,seasonal-03,계절 바뀔 때 목표·플래너 변화,"계절 바뀔 때 목표·플래너 변화, 알아두면 충분할까?",season,ask
02-goals-퇴사-후-목표플래너-리셋-04,02-goals,02,seasonal-04,퇴사 후 목표·플래너 리셋,"퇴사 후 목표·플래너 리셋, 알아두면 충분할까?",season,ask
02-goals-20대-목표플래너-입문-가이드-05,02-goals,02,compare-style-05,20대 목표·플래너 입문 가이드,"20대 목표·플래너 입문 가이드 vs 종이 노트, 어떤 것이 더 좋을까",choose,vs
02-goals-친구랑-함께하는-목표플래너-06,02-goals,02,time-slot-06,친구랑 함께하는 목표·플래너,"친구랑 함께하는 목표·플래너 vs 기존 습관, 어떤 것이 더 좋을까",routine,vs
02-goals-새해-목표플래너-목표-세우기-07,02-goals,02,life-change-07,새해 목표·플래너 목표 세우기,"새해 목표·플래너 목표 세우기, 알아두면 충분할까?",benefit,ask
02-goals-처음-목표플래너-전에-확인할-것-08,02-goals,02,common-mistake-08,처음 목표·플래너 전에 확인할 것,"처음 목표·플래너 전에 확인할 것, 최신 정리",pitfall,summary
02-goals-직장인-목표플래너-시간-관리-09,02-goals,02,time-slot-09,직장인 목표·플래너 시간 관리,"직장인 목표·플래너 시간 관리 vs 메모 앱, 어떤 것이 더 좋을까",routine,vs
02-goals-명절연휴-목표플래너-준비-10,02-goals,02,solo-10,명절·연휴 목표·플래너 준비,"명절·연휴 목표·플래너 준비, 알아두면 충분할까?",solo,ask
02-goals-취미로-전환한-목표플래너-11,02-goals,02,life-change-11,취미로 전환한 목표·플래너,"취미로 전환한 목표·플래너 vs 메모 앱, 어떤 것이 더 좋을까",benefit,vs
02-goals-30대-목표플래너-후기-정리-12,02-goals,02,time-slot-12,30대 목표·플래너 후기 정리,30대 목표·플래너 후기 정리 | 핵심 총정리,routine,pipe
02-goals-혼자-하는-목표플래너-장단점-13,02-goals,02,seasonal-13,혼자 하는 목표·플래너 장단점,"혼자 하는 목표·플래너 장단점 vs 종이 노트, 어떤 것이 더 좋을까",season,vs
02-goals-월급날-후-목표플래너-정리-14,02-goals,02,with-friend-14,월급날 후 목표·플래너 정리,"월급날 후 목표·플래너 정리 vs 종이 노트, 어떤 것이 더 좋을까",social,vs
02-goals-부담-없이-시작하는-목표플래너-15,02-goals,02,seasonal-15,부담 없이 시작하는 목표·플래너,"부담 없이 시작하는 목표·플래너, 핵심 총정리",season,summary
02-goals-대학생-목표플래너-시작법-16,02-goals,02,with-friend-16,대학생 목표·플래너 시작법,"대학생 목표·플래너 시작법 vs 메모 앱, 어떤 것이 더 좋을까",social,vs
02-goals-이사-후-새로-시작하는-목표플래너-17,02-goals,02,common-mistake-17,이사 후 새로 시작하는 목표·플래너,"이사 후 새로 시작하는 목표·플래너, 꿀팁 모음",pitfall,summary
02-goals-퇴근-후-10분-목표플래너-루틴-18,02-goals,02,with-friend-18,퇴근 후 10분 목표·플래너 루틴,퇴근 후 10분 목표·플래너 루틴 | 꿀팁 모음,social,pipe
02-reading-새해-독서글쓰기-목표-세우기-01,02-reading,02,common-mistake-01,새해 독서·글쓰기 목표 세우기,"새해 독서·글쓰기 목표 세우기, 최신 정리",pitfall,summary
02-reading-처음-독서글쓰기-전에-확인할-것-02,02-reading,02,one-month-02,처음 독서·글쓰기 전에 확인할 것,"처음 독서·글쓰기 전에 확인할 것 vs 메모 앱, 어떤 것이 더 좋을까",challenge,vs
02-reading-직장인-독서글쓰기-시간-관리-03,02-reading,02,seasonal-03,직장인 독서·글쓰기 시간 관리,"직장인 독서·글쓰기 시간 관리 vs 메모 앱, 어떤 것이 더 좋을까",season,vs
02-reading-명절연휴-독서글쓰기-준비-04,02-reading,02,compare-style-04,명절·연휴 독서·글쓰기 준비,"명절·연휴 독서·글쓰기 준비, 완벽 가이드",choose,summary
02-reading-취미로-전환한-독서글쓰기-05,02-reading,02,common-mistake-05,취미로 전환한 독서·글쓰기,"취미로 전환한 독서·글쓰기, 꿀팁 모음",pitfall,summary
02-reading-30대-독서글쓰기-후기-정리-06,02-reading,02,one-month-06,30대 독서·글쓰기 후기 정리,"30대 독서·글쓰기 후기 정리, 얼마나 걸릴까?",challenge,ask
02-reading-혼자-하는-독서글쓰기-장단점-07,02-reading,02,light-habit-07,혼자 하는 독서·글쓰기 장단점,"혼자 하는 독서·글쓰기 장단점, 초보자도 가능할까?",habit,ask
02-reading-월급날-후-독서글쓰기-정리-08,02-reading,02,life-change-08,월급날 후 독서·글쓰기 정리,"월급날 후 독서·글쓰기 정리, 알아두면 충분할까?",benefit,ask
02-reading-부담-없이-시작하는-독서글쓰기-09,02-reading,02,one-month-09,부담 없이 시작하는 독서·글쓰기,"부담 없이 시작하는 독서·글쓰기, 꿀팁 모음",challenge,summary
02-reading-대학생-독서글쓰기-시작법-10,02-reading,02,seasonal-10,대학생 독서·글쓰기 시작법,"대학생 독서·글쓰기 시작법 vs 기존 습관, 어떤 것이 더 좋을까",season,vs
02-reading-이사-후-새로-시작하는-독서글쓰기-11,02-reading,02,one-month-11,이사 후 새로 시작하는 독서·글쓰기,"이사 후 새로 시작하는 독서·글쓰기, 알아두면 충분할까?",challenge,ask
02-reading-퇴근-후-10분-독서글쓰기-루틴-12,02-reading,02,seasonal-12,퇴근 후 10분 독서·글쓰기 루틴,퇴근 후 10분 독서·글쓰기 루틴 | 꿀팁 모음,season,pipe
02-reading-주말만-하는-독서글쓰기-플랜-13,02-reading,02,time-slot-13,주말만 하는 독서·글쓰기 플랜,"주말만 하는 독서·글쓰기 플랜 vs 종이 노트, 어떤 것이 더 좋을까",routine,vs
02-reading-sns에-올리는-독서글쓰기-아이디어-14,02-reading,02,common-mistake-14,SNS에 올리는 독서·글쓰기 아이디어,SNS에 올리는 독서·글쓰기 아이디어 | 핵심 총정리,pitfall,pipe
02-reading-출근-전-5분-독서글쓰기-15,02-reading,02,solo-15,출근 전 5분 독서·글쓰기,"출근 전 5분 독서·글쓰기 vs 기존 습관, 어떤 것이 더 좋을까",solo,vs
02-reading-1인-가구-독서글쓰기-현실-팁-16,02-reading,02,time-slot-16,1인 가구 독서·글쓰기 현실 팁,"1인 가구 독서·글쓰기 현실 팁, 초보자도 가능할까?",routine,ask
02-reading-번아웃-올-때-독서글쓰기-조절-17,02-reading,02,with-friend-17,번아웃 올 때 독서·글쓰기 조절,"번아웃 올 때 독서·글쓰기 조절, 알아두면 충분할까?",social,ask
