question_id,l3_id,l2_id,l1_code,question_type,seo_format,focus_keyword,question_text
01-gratitude-30대-감사긍정-후기-정리-08,01-gratitude-30대-감사긍정-후기-정리-08,01-gratitude,01,solo,ask,30대 감사·긍정 후기 정리,"30대 감사·긍정 후기 정리, 초보자도 가능할까?"
01-gratitude-혼자-하는-감사긍정-장단점-09,01-gratitude-혼자-하는-감사긍정-장단점-09,01-gratitude,01,solo,vs,혼자 하는 감사·긍정 장단점,"혼자 하는 감사·긍정 장단점 vs 기존 습관, 어떤 것이 더 좋을까"
01-gratitude-월급날-후-감사긍정-정리-10,01-gratitude-월급날-후-감사긍정-정리-10,01-gratitude,01,habit,summary,월급날 후 감사·긍정 정리,"월급날 후 감사·긍정 정리, 꿀팁 모음"
01-gratitude-부담-없이-시작하는-감사긍정-11,01-gratitude-부담-없이-시작하는-감사긍정-11,01-gratitude,01,season,pipe,부담 없이 시작하는 감사·긍정,부담 없이 시작하는 감사·긍정 | 핵심 총정리
01-gratitude-대학생-감사긍정-시작법-12,01-gratitude-대학생-감사긍정-시작법-12,01-gratitude,01,solo,pipe,대학생 감사·긍정 시작법,대학생 감사·긍정 시작법 | 핵심 총정리
01-gratitude-이사-후-새로-시작하는-감사긍정-13,01-gratitude-이사-후-새로-시작하는-감사긍정-13,01-gratitude,01,solo,pipe,이사 후 새로 시작하는 감사·긍정,이사 후 새로 시작하는 감사·긍정 | 최신 정리
01-gratitude-퇴근-후-10분-감사긍정-루틴-14,01-gratitude-퇴근-후-10분-감사긍정-루틴-14,01-gratitude,01,solo,vs,퇴근 후 10분 감사·긍정 루틴,"퇴근 후 10분 감사·긍정 루틴 vs 기존 습관, 어떤 것이 더 좋을까"
01-gratitude-주말만-하는-감사긍정-플랜-15,01-gratitude-주말만-하는-감사긍정-플랜-15,01-gratitude,01,social,pipe,주말만 하는 감사·긍정 플랜,주말만 하는 감사·긍정 플랜 | 꿀팁 모음
01-gratitude-sns에-올리는-감사긍정-아이디어-16,01-gratitude-sns에-올리는-감사긍정-아이디어-16,01-gratitude,01,habit,summary,SNS에 올리는 감사·긍정 아이디어,"SNS에 올리는 감사·긍정 아이디어, 최신 정리"
01-gratitude-출근-전-5분-감사긍정-17,01-gratitude-출근-전-5분-감사긍정-17,01-gratitude,01,social,ask,출근 전 5분 감사·긍정,"출근 전 5분 감사·긍정, 얼마나 걸릴까?"
01-gratitude-1인-가구-감사긍정-현실-팁-18,01-gratitude-1인-가구-감사긍정-현실-팁-18,01-gratitude,01,solo,ask,1인 가구 감사·긍정 현실 팁,"1인 가구 감사·긍정 현실 팁, 얼마나 걸릴까?"
01-life-review-월급날-후-연말월간-리뷰-정리-01,01-life-review-월급날-후-연말월간-리뷰-정리-01,01-life-review,01,season,ask,월급날 후 연말·월간 리뷰 정리,"월급날 후 연말·월간 리뷰 정리, 알아두면 충분할까?"
01-life-review-부담-없이-시작하는-연말월간-리뷰-02,01-life-review-부담-없이-시작하는-연말월간-리뷰-02,01-life-review,01,season,summary,부담 없이 시작하는 연말·월간 리뷰,"부담 없이 시작하는 연말·월간 리뷰, 꿀팁 모음"
01-life-review-대학생-연말월간-리뷰-시작법-03,01-life-review-대학생-연말월간-리뷰-시작법-03,01-life-review,01,season,vs,대학생 연말·월간 리뷰 시작법,"대학생 연말·월간 리뷰 시작법 vs 종이 노트, 어떤 것이 더 좋을까"
01-life-review-이사-후-새로-시작하는-연말월간-리뷰-04,01-life-review-이사-후-새로-시작하는-연말월간-리뷰-04,01-life-review,01,season,pipe,이사 후 새로 시작하는 연말·월간 리뷰,이사 후 새로 시작하는 연말·월간 리뷰 | 꿀팁 모음
01-life-review-퇴근-후-10분-연말월간-리뷰-루틴-05,01-life-review-퇴근-후-10분-연말월간-리뷰-루틴-05,01-life-review,01,choose,vs,퇴근 후 10분 연말·월간 리뷰 루틴,"퇴근 후 10분 연말·월간 리뷰 루틴 vs 메모 앱, 어떤 것이 더 나을까"
01-life-review-주말만-하는-연말월간-리뷰-플랜-06,01-life-review-주말만-하는-연말월간-리뷰-플랜-06,01-life-review,01,habit,vs,주말만 하는 연말·월간 리뷰 플랜,"주말만 하는 연말·월간 리뷰 플랜 vs 메모 앱, 어떤 것이 더 좋을까"
01-life-review-sns에-올리는-연말월간-리뷰-아이디어-07,01-life-review-sns에-올리는-연말월간-리뷰-아이디어-07,01-life-review,01,solo,vs,SNS에 올리는 연말·월간 리뷰 아이디어,"SNS에 올리는 연말·월간 리뷰 아이디어 vs 기존 습관, 어떤 것이 더 좋을까"
01-life-review-출근-전-5분-연말월간-리뷰-08,01-life-review-출근-전-5분-연말월간-리뷰-08,01-life-review,01,social,ask,출근 전 5분 연말·월간 리뷰,"출근 전 5분 연말·월간 리뷰, 알아두면 충분할까?"
01-life-review-1인-가구-연말월간-리뷰-현실-팁-09,01-life-review-1인-가구-연말월간-리뷰-현실-팁-09,01-life-review,01,routine,summary,1인 가구 연말·월간 리뷰 현실 팁,"1인 가구 연말·월간 리뷰 현실 팁, 핵심 총정리"
01-life-review-번아웃-올-때-연말월간-리뷰-조절-10,01-life-review-번아웃-올-때-연말월간-리뷰-조절-10,01-life-review,01,benefit,pipe,번아웃 올 때 연말·월간 리뷰 조절,번아웃 올 때 연말·월간 리뷰 조절 | 꿀팁 모음
01-life-review-비-오는-날-연말월간-리뷰-대체-활동-11,01-life-review-비-오는-날-연말월간-리뷰-대체-활동-11,01-life-review,01,benefit,ask,비 오는 날 연말·월간 리뷰 대체 활동,"비 오는 날 연말·월간 리뷰 대체 활동, 초보자도 가능할까?"
01-life-review-30일-연말월간-리뷰-챌린지-설계-12,01-life-review-30일-연말월간-리뷰-챌린지-설계-12,01-life-review,01,benefit,vs,30일 연말·월간 리뷰 챌린지 설계,"30일 연말·월간 리뷰 챌린지 설계 vs 메모 앱, 어떤 것이 더 좋을까"
01-life-review-꾸준히-하는-연말월간-리뷰-습관-13,01-life-review-꾸준히-하는-연말월간-리뷰-습관-13,01-life-review,01,social,ask,꾸준히 하는 연말·월간 리뷰 습관,"꾸준히 하는 연말·월간 리뷰 습관, 알아두면 충분할까?"
01-life-review-계절-바뀔-때-연말월간-리뷰-변화-14,01-life-review-계절-바뀔-때-연말월간-리뷰-변화-14,01-life-review,01,start,summary,계절 바뀔 때 연말·월간 리뷰 변화,"계절 바뀔 때 연말·월간 리뷰 변화, 시작 가이드"
01-life-review-퇴사-후-연말월간-리뷰-리셋-15,01-life-review-퇴사-후-연말월간-리뷰-리셋-15,01-life-review,01,habit,vs,퇴사 후 연말·월간 리뷰 리셋,"퇴사 후 연말·월간 리뷰 리셋 vs 종이 노트, 어떤 것이 더 좋을까"
01-life-review-20대-연말월간-리뷰-입문-가이드-16,01-life-review-20대-연말월간-리뷰-입문-가이드-16,01-life-review,01,choose,pipe,20대 연말·월간 리뷰 입문 가이드,20대 연말·월간 리뷰 입문 가이드 | 꿀팁 모음
01-life-review-친구랑-함께하는-연말월간-리뷰-17,01-life-review-친구랑-함께하는-연말월간-리뷰-17,01-life-review,01,social,ask,친구랑 함께하는 연말·월간 리뷰,"친구랑 함께하는 연말·월간 리뷰, 얼마나 걸릴까?"
01-life-review-새해-연말월간-리뷰-목표-세우기-18,01-life-review-새해-연말월간-리뷰-목표-세우기-18,01-life-review,01,social,vs,새해 연말·월간 리뷰 목표 세우기,"새해 연말·월간 리뷰 목표 세우기 vs 메모 앱, 어떤 것이 더 좋을까"
02-habits-꾸준히-하는-습관-만들기-습관-01,02-habits-꾸준히-하는-습관-만들기-습관-01,02-habits,02,social,summary,꾸준히 하는 습관 만들기 습관,"꾸준히 하는 습관 만들기 습관, 최신 정리"
02-habits-계절-바뀔-때-습관-만들기-변화-02,02-habits-계절-바뀔-때-습관-만들기-변화-02,02-habits,02,habit,summary,계절 바뀔 때 습관 만들기 변화,"계절 바뀔 때 습관 만들기 변화, 핵심 총정리"
02-habits-퇴사-후-습관-만들기-리셋-03,02-habits-퇴사-후-습관-만들기-리셋-03,02-habits,02,choose,vs,퇴사 후 습관 만들기 리셋,"퇴사 후 습관 만들기 리셋 vs 기존 습관, 어떤 것이 더 나을까"
02-habits-20대-습관-만들기-입문-가이드-04,02-habits-20대-습관-만들기-입문-가이드-04,02-habits,02,pitfall,pipe,20대 습관 만들기 입문 가이드,20대 습관 만들기 입문 가이드 | 완벽 가이드
02-habits-친구랑-함께하는-습관-만들기-05,02-habits-친구랑-함께하는-습관-만들기-05,02-habits,02,pitfall,pipe,친구랑 함께하는 습관 만들기,친구랑 함께하는 습관 만들기 | 완벽 가이드
02-habits-새해-습관-만들기-목표-세우기-06,02-habits-새해-습관-만들기-목표-세우기-06,02-habits,02,start,pipe,새해 습관 만들기 목표 세우기,새해 습관 만들기 목표 세우기 | 시작 가이드
02-habits-처음-습관-만들기-전에-확인할-것-07,02-habits-처음-습관-만들기-전에-확인할-것-07,02-habits,02,benefit,summary,처음 습관 만들기 전에 확인할 것,"처음 습관 만들기 전에 확인할 것, 최신 정리"
02-habits-직장인-습관-만들기-시간-관리-08,02-habits-직장인-습관-만들기-시간-관리-08,02-habits,02,social,pipe,직장인 습관 만들기 시간 관리,직장인 습관 만들기 시간 관리 | 꿀팁 모음
02-habits-명절연휴-습관-만들기-준비-09,02-habits-명절연휴-습관-만들기-준비-09,02-habits,02,benefit,pipe,명절·연휴 습관 만들기 준비,명절·연휴 습관 만들기 준비 | 최신 정리
02-habits-취미로-전환한-습관-만들기-10,02-habits-취미로-전환한-습관-만들기-10,02-habits,02,routine,pipe,취미로 전환한 습관 만들기,취미로 전환한 습관 만들기 | 완벽 가이드
02-habits-30대-습관-만들기-후기-정리-11,02-habits-30대-습관-만들기-후기-정리-11,02-habits,02,challenge,pipe,30대 습관 만들기 후기 정리,30대 습관 만들기 후기 정리 | 완벽 가이드
02-habits-혼자-하는-습관-만들기-장단점-12,02-habits-혼자-하는-습관-만들기-장단점-12,02-habits,02,habit,summary,혼자 하는 습관 만들기 장단점,"혼자 하는 습관 만들기 장단점, 완벽 가이드"
02-habits-월급날-후-습관-만들기-정리-13,02-habits-월급날-후-습관-만들기-정리-13,02-habits,02,routine,pipe,월급날 후 습관 만들기 정리,월급날 후 습관 만들기 정리 | 꿀팁 모음
02-habits-부담-없이-시작하는-습관-만들기-14,02-habits-부담-없이-시작하는-습관-만들기-14,02-habits,02,benefit,pipe,부담 없이 시작하는 습관 만들기,부담 없이 시작하는 습관 만들기 | 최신 정리
02-habits-대학생-습관-만들기-시작법-15,02-habits-대학생-습관-만들기-시작법-15,02-habits,02,season,pipe,대학생 습관 만들기 시작법,대학생 습관 만들기 시작법 | 완벽 가이드
02-habits-이사-후-새로-시작하는-습관-만들기-16,02-habits-이사-후-새로-시작하는-습관-만들기-16,02-habits,02,benefit,ask,이사 후 새로 시작하는 습관 만들기,"이사 후 새로 시작하는 습관 만들기, 얼마나 걸릴까?"
02-habits-퇴근-후-10분-습관-만들기-루틴-17,02-habits-퇴근-후-10분-습관-만들기-루틴-17,02-habits,02,challenge,ask,퇴근 후 10분 습관 만들기 루틴,"퇴근 후 10분 습관 만들기 루틴, 얼마나 걸릴까?"
02-habits-주말만-하는-습관-만들기-플랜-18,02-habits-주말만-하는-습관-만들기-플랜-18,02-habits,02,choose,pipe,주말만 하는 습관 만들기 플랜,주말만 하는 습관 만들기 플랜 | 완벽 가이드
02-morning-routine-이사-후-새로-시작하는-모닝-루틴-01,02-morning-routine-이사-후-새로-시작하는-모닝-루틴-01,02-morning-routine,02,routine,vs,이사 후 새로 시작하는 모닝 루틴,"이사 후 새로 시작하는 모닝 루틴 vs 메모 앱, 어떤 것이 더 좋을까"
02-morning-routine-퇴근-후-10분-모닝-루틴-루틴-02,02-morning-routine-퇴근-후-10분-모닝-루틴-루틴-02,02-morning-routine,02,challenge,summary,퇴근 후 10분 모닝 루틴 루틴,"퇴근 후 10분 모닝 루틴 루틴, 최신 정리"
02-morning-routine-주말만-하는-모닝-루틴-플랜-03,02-morning-routine-주말만-하는-모닝-루틴-플랜-03,02-morning-routine,02,benefit,vs,주말만 하는 모닝 루틴 플랜,"주말만 하는 모닝 루틴 플랜 vs 기존 습관, 어떤 것이 더 좋을까"
02-morning-routine-sns에-올리는-모닝-루틴-아이디어-04,02-morning-routine-sns에-올리는-모닝-루틴-아이디어-04,02-morning-routine,02,challenge,vs,SNS에 올리는 모닝 루틴 아이디어,"SNS에 올리는 모닝 루틴 아이디어 vs 종이 노트, 어떤 것이 더 좋을까"
02-morning-routine-출근-전-5분-모닝-루틴-05,02-morning-routine-출근-전-5분-모닝-루틴-05,02-morning-routine,02,benefit,ask,출근 전 5분 모닝 루틴,"출근 전 5분 모닝 루틴, 얼마나 걸릴까?"
02-morning-routine-1인-가구-모닝-루틴-현실-팁-06,02-morning-routine-1인-가구-모닝-루틴-현실-팁-06,02-morning-routine,02,start,summary,1인 가구 모닝 루틴 현실 팁,"1인 가구 모닝 루틴 현실 팁, 초보자 총정리"
02-morning-routine-번아웃-올-때-모닝-루틴-조절-07,02-morning-routine-번아웃-올-때-모닝-루틴-조절-07,02-morning-routine,02,season,ask,번아웃 올 때 모닝 루틴 조절,"번아웃 올 때 모닝 루틴 조절, 알아두면 충분할까?"
02-morning-routine-비-오는-날-모닝-루틴-대체-활동-08,02-morning-routine-비-오는-날-모닝-루틴-대체-활동-08,02-morning-routine,02,social,vs,비 오는 날 모닝 루틴 대체 활동,"비 오는 날 모닝 루틴 대체 활동 vs 기존 습관, 어떤 것이 더 좋을까"
02-morning-routine-30일-모닝-루틴-챌린지-설계-09,02-morning-routine-30일-모닝-루틴-챌린지-설계-09,02-morning-routine,02,benefit,ask,30일 모닝 루틴 챌린지 설계,"30일 모닝 루틴 챌린지 설계, 알아두면 충분할까?"
02-morning-routine-꾸준히-하는-모닝-루틴-습관-10,02-morning-routine-꾸준히-하는-모닝-루틴-습관-10,02-morning-routine,02,start,pipe,꾸준히 하는 모닝 루틴 습관,꾸준히 하는 모닝 루틴 습관 | 초보자 총정리
02-morning-routine-계절-바뀔-때-모닝-루틴-변화-11,02-morning-routine-계절-바뀔-때-모닝-루틴-변화-11,02-morning-routine,02,challenge,pipe,계절 바뀔 때 모닝 루틴 변화,계절 바뀔 때 모닝 루틴 변화 | 완벽 가이드
02-morning-routine-퇴사-후-모닝-루틴-리셋-12,02-morning-routine-퇴사-후-모닝-루틴-리셋-12,02-morning-routine,02,pitfall,summary,퇴사 후 모닝 루틴 리셋,"퇴사 후 모닝 루틴 리셋, 핵심 총정리"
02-morning-routine-20대-모닝-루틴-입문-가이드-13,02-morning-routine-20대-모닝-루틴-입문-가이드-13,02-morning-routine,02,pitfall,summary,20대 모닝 루틴 입문 가이드,"20대 모닝 루틴 입문 가이드, 완벽 가이드"
02-morning-routine-친구랑-함께하는-모닝-루틴-14,02-morning-routine-친구랑-함께하는-모닝-루틴-14,02-morning-routine,02,solo,pipe,친구랑 함께하는 모닝 루틴,친구랑 함께하는 모닝 루틴 | 최신 정리
02-morning-routine-새해-모닝-루틴-목표-세우기-15,02-morning-routine-새해-모닝-루틴-목표-세우기-15,02-morning-routine,02,solo,summary,새해 모닝 루틴 목표 세우기,"새해 모닝 루틴 목표 세우기, 핵심 총정리"
02-morning-routine-처음-모닝-루틴-전에-확인할-것-16,02-morning-routine-처음-모닝-루틴-전에-확인할-것-16,02-morning-routine,02,routine,vs,처음 모닝 루틴 전에 확인할 것,"처음 모닝 루틴 전에 확인할 것 vs 종이 노트, 어떤 것이 더 좋을까"
